season,week,date,time_et,neutral,away,home,score_away,score_home,first_downs_away,first_downs_home,first_downs_from_passing_away,first_downs_from_passing_home,first_downs_from_rushing_away,first_downs_from_rushing_home,first_downs_from_penalty_away,first_downs_from_penalty_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,plays_away,plays_home,drives_away,drives_home,yards_away,yards_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,sacks_num_away,sacks_yards_away,sacks_num_home,sacks_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,redzone_comp_away,redzone_att_away,redzone_comp_home,redzone_att_home,fumbles_away,fumbles_home,interceptions_away,interceptions_home,def_st_td_away,def_st_td_home,possession_away,possession_home
2022,7,2022-10-23,4:05 PM,False,Jets,Broncos,16,9,10,21,5,10,4,7,1,4,3,14,5,16,0,0,1,3,53,75,13,12,260,324,16,26,105,24,46,219,3,16,1,6,24,155,28,105,11,85,4,34,0,1,1,2,0,0,0,1,0,0,27:37,32:23
2022,7,2022-10-23,4:05 PM,False,Texans,Raiders,20,38,21,25,12,13,9,11,0,1,9,15,4,9,1,2,1,1,65,55,9,8,404,400,28,41,296,21,27,236,1,6,1,5,23,108,27,164,3,14,5,44,1,3,3,3,0,0,1,0,0,1,29:17,30:43
2022,7,2022-10-23,4:25 PM,False,Chiefs,49ers,44,23,24,25,19,18,4,6,1,1,6,9,8,14,0,0,0,0,58,72,10,11,529,444,25,36,417,29,46,343,1,6,5,26,21,112,21,101,8,84,10,80,4,5,2,5,1,1,1,2,0,0,26:15,33:45
2022,7,2022-10-23,4:25 PM,False,Seahawks,Chargers,37,23,24,21,10,17,10,3,4,1,5,9,5,15,0,0,1,3,63,69,13,12,404,329,20,27,191,33,51,276,2,19,3,17,34,213,15,53,7,68,7,70,2,4,3,3,1,1,1,1,0,0,33:57,26:03
2022,7,2022-10-23,8:20 PM,False,Steelers,Dolphins,10,16,19,17,14,12,4,5,1,0,4,14,4,14,2,2,0,1,69,62,12,12,341,372,32,44,246,21,35,261,2,11,0,0,23,95,27,111,5,40,5,30,1,2,1,3,0,0,3,0,0,0,33:16,26:44
2022,7,2022-10-24,8:15 PM,False,Bears,Patriots,33,14,24,12,10,9,13,3,1,0,11,18,5,10,0,1,0,1,70,48,11,11,390,260,13,21,147,17,28,190,4,32,1,8,45,243,19,70,4,35,4,30,2,4,1,1,0,1,1,3,0,0,37:14,22:46
2022,8,2022-10-27,8:15 PM,False,Ravens,Buccaneers,27,22,27,20,15,13,11,4,1,3,6,13,4,13,0,1,1,1,74,62,12,10,453,349,27,38,222,26,44,305,3,16,3,20,33,231,15,44,7,101,4,35,3,6,2,5,0,1,0,0,0,0,38:23,21:37
2022,8,2022-10-30,9:30 AM,True,Broncos,Jaguars,21,17,18,24,11,6,7,12,0,6,2,11,4,11,2,3,0,0,61,65,12,11,331,305,18,30,230,18,31,114,3,22,2,19,28,101,32,191,12,80,5,54,3,3,1,3,0,0,1,2,0,0,25:56,34:04
2022,8,2022-10-30,1:00 PM,False,Steelers,Eagles,13,35,21,20,9,13,10,6,2,1,1,12,7,12,4,4,1,1,70,53,10,10,302,401,27,40,158,20,30,290,6,38,3,18,24,144,20,111,9,60,8,60,1,3,1,1,1,0,1,0,0,0,34:18,25:42
2022,8,2022-10-30,1:00 PM,False,Patriots,Jets,22,17,19,17,9,15,8,1,2,1,6,19,5,14,1,2,0,1,75,58,13,12,288,387,24,35,161,20,41,336,6,33,2,19,34,127,15,51,6,54,4,41,1,3,2,3,0,0,1,3,0,0,35:34,24:26
2022,8,2022-10-30,1:00 PM,False,Cardinals,Vikings,26,34,25,25,17,11,5,11,3,3,4,11,6,13,0,1,0,1,70,68,12,13,375,381,31,44,297,24,36,208,4,29,3,24,22,78,29,173,10,67,10,86,2,3,5,5,1,1,2,0,0,0,30:33,29:27
2022,8,2022-10-30,1:00 PM,False,Raiders,Saints,0,24,13,22,9,12,2,9,2,1,5,14,7,12,2,3,0,1,56,63,9,8,183,367,23,39,145,23,31,231,4,28,0,0,13,38,32,136,6,59,5,27,0,1,2,3,0,0,1,0,0,0,25:09,34:51
2022,8,2022-10-30,1:00 PM,False,Bears,Cowboys,29,49,22,24,4,15,15,9,3,0,6,15,9,11,2,3,0,0,71,57,11,10,371,442,18,24,131,21,27,242,4,25,1,8,43,240,29,200,6,45,6,41,4,6,4,4,1,0,0,1,0,1,36:04,23:56
2022,8,2022-10-30,1:00 PM,False,Panthers,Falcons,34,37,23,21,12,14,10,7,1,0,5,13,6,12,1,2,0,0,73,67,13,13,478,406,19,36,309,20,28,239,1,8,2,14,36,169,37,167,9,74,7,64,3,5,1,3,0,0,1,2,0,1,31:31,36:34
2022,8,2022-10-30,1:00 PM,False,Dolphins,Lions,31,27,27,22,18,13,8,7,1,2,8,12,4,9,1,1,1,2,64,57,8,8,476,393,29,36,369,27,37,311,2,13,1,10,26,107,19,82,7,55,6,30,3,3,3,4,1,0,0,0,0,0,34:22,25:38
2022,8,2022-10-30,4:05 PM,False,Titans,Texans,17,10,16,10,3,5,13,4,0,1,4,12,2,14,1,1,2,2,58,51,11,12,354,161,6,10,40,17,30,118,3,15,3,34,45,314,18,43,6,35,6,45,1,2,1,2,1,0,1,1,0,0,34:48,25:12
2022,8,2022-10-30,4:25 PM,False,Commanders,Colts,17,16,20,15,13,8,7,5,0,2,2,12,5,12,2,3,0,0,61,54,11,12,362,324,23,31,266,17,23,189,2,13,2,12,28,96,29,135,3,52,3,25,2,3,1,3,0,2,1,0,0,0,30:40,29:20
2022,8,2022-10-30,4:25 PM,False,49ers,Rams,31,14,22,16,12,11,8,3,2,2,5,9,8,13,0,0,0,0,52,56,8,9,368,223,22,26,257,22,33,167,3,12,2,20,23,111,21,56,3,8,4,50,3,4,2,2,0,0,0,0,0,0,29:56,30:04
2022,8,2022-10-30,4:25 PM,False,Giants,Seahawks,13,27,14,19,9,14,4,4,1,1,6,16,3,13,0,1,2,2,64,62,11,13,225,277,17,31,147,23,34,190,5,29,3,22,28,78,25,87,6,53,3,25,1,2,2,3,2,1,0,0,0,0,33:34,26:26
2022,8,2022-10-30,8:20 PM,False,Packers,Bills,17,27,21,20,8,8,12,9,1,3,6,12,2,7,0,2,0,0,63,54,9,10,398,369,19,30,190,13,25,216,2,13,2,2,31,208,27,153,8,58,4,35,1,2,2,4,0,0,1,2,0,0,33:48,26:12
2022,8,2022-10-31,8:15 PM,False,Bengals,Browns,13,32,15,24,9,12,3,12,3,0,4,10,8,13,0,1,0,0,50,69,10,11,229,440,25,35,193,17,23,268,5,39,2,10,10,36,44,172,2,6,6,56,1,1,4,5,1,1,1,1,0,0,23:15,36:45
2022,9,2022-11-03,8:15 PM,False,Eagles,Texans,29,17,24,20,14,8,9,10,1,2,5,10,2,9,2,2,0,0,62,57,10,9,360,303,21,27,217,13,22,135,4,26,3,19,31,143,32,168,4,31,4,24,4,4,2,4,1,0,0,2,0,0,28:13,31:47
2022,9,2022-11-06,1:00 PM,False,Vikings,Commanders,20,17,17,18,12,9,3,6,2,3,7,16,3,10,0,0,0,1,65,61,11,12,301,263,23,41,245,15,28,126,2,17,3,23,22,56,30,137,5,42,3,26,2,4,1,1,0,0,1,1,0,0,29:13,30:47
2022,9,2022-11-06,1:00 PM,False,Bills,Jets,17,20,19,21,10,9,9,11,0,1,8,13,5,13,0,1,2,2,61,61,9,9,317,310,18,34,183,18,25,136,5,22,2,18,22,134,34,174,3,30,3,30,1,2,2,5,0,1,2,0,0,0,27:16,32:44
2022,9,2022-11-06,1:00 PM,False,Raiders,Jaguars,20,27,16,22,11,12,5,10,0,0,3,12,9,15,1,3,0,0,57,68,10,11,321,403,21,36,248,25,31,235,2,11,0,0,19,73,37,168,5,45,4,30,0,1,3,4,1,1,0,0,0,0,27:35,32:25
2022,9,2022-11-06,1:00 PM,False,Colts,Patriots,3,26,8,11,3,6,4,5,1,0,0,14,6,17,0,2,0,0,60,62,15,14,121,203,15,29,43,20,30,133,9,60,4,14,22,78,28,70,2,15,4,35,0,2,1,2,0,1,1,0,0,1,28:54,31:06
2022,9,2022-11-06,1:00 PM,False,Packers,Lions,9,15,19,19,11,10,6,5,2,4,8,15,6,11,1,4,0,2,69,57,9,9,389,254,23,43,283,14,26,137,1,8,0,0,25,106,31,117,8,81,7,62,0,4,2,3,0,0,3,1,0,0,34:42,25:18
2022,9,2022-11-06,1:00 PM,False,Panthers,Bengals,21,42,13,30,8,10,4,19,1,1,2,8,6,10,1,1,0,0,48,72,11,11,228,464,17,30,164,25,31,223,0,0,2,5,18,64,39,241,7,50,5,35,3,3,6,6,1,0,2,0,0,0,20:39,39:21
2022,9,2022-11-06,1:00 PM,False,Dolphins,Bears,35,32,21,23,15,7,3,15,3,1,5,10,10,16,0,2,1,2,53,70,9,10,379,368,21,30,302,17,28,116,0,0,2,7,23,77,40,252,3,38,4,92,4,6,3,4,0,0,0,0,1,0,25:14,34:46
2022,9,2022-11-06,1:00 PM,False,Chargers,Falcons,20,17,19,19,16,7,3,12,0,0,8,16,5,11,1,1,0,0,67,60,10,9,336,315,30,43,245,12,23,114,0,0,2,15,24,91,35,201,5,45,2,15,2,4,2,4,1,2,1,0,0,0,28:11,31:49
2022,9,2022-11-06,4:05 PM,False,Seahawks,Cardinals,31,21,27,15,14,8,10,5,3,2,10,15,6,14,0,1,0,2,70,61,12,10,421,262,26,34,263,25,35,140,2,12,5,35,34,158,21,122,6,34,12,77,4,4,1,1,0,1,1,0,0,1,34:31,25:29
2022,9,2022-11-06,4:25 PM,False,Rams,Buccaneers,13,16,9,18,6,15,3,1,0,2,4,15,9,21,0,0,0,2,55,79,14,13,206,323,13,27,138,36,58,272,4,27,1,8,24,68,20,51,4,53,7,55,0,2,1,3,0,0,0,0,0,0,28:44,31:16
2022,9,2022-11-06,8:20 PM,False,Titans,Chiefs,17,20,9,29,3,23,6,5,0,1,1,11,8,19,0,1,2,2,48,91,13,13,229,499,5,16,57,43,68,422,3,23,4,24,29,172,19,77,8,51,10,69,2,2,2,4,0,0,0,1,0,0,26:23,41:28
2022,9,2022-11-07,8:15 PM,False,Ravens,Saints,27,13,23,13,7,10,14,2,2,1,9,15,3,11,0,0,1,1,65,49,9,10,319,243,12,22,131,20,30,195,3,2,4,28,40,188,15,48,5,31,5,40,2,4,0,2,0,0,0,1,0,0,37:47,22:13
2022,10,2022-11-10,8:15 PM,False,Falcons,Panthers,15,25,20,18,11,4,6,13,3,1,3,11,6,15,0,2,0,0,60,64,12,11,291,333,19,30,153,10,16,101,5,33,1,7,25,138,47,232,4,37,10,89,1,2,1,2,0,0,1,0,0,0,25:48,34:12
2022,10,2022-11-13,9:30 AM,True,Seahawks,Buccaneers,16,21,19,26,15,15,2,10,2,1,1,9,10,15,2,2,0,0,50,74,9,10,283,419,23,33,244,22,30,258,3,31,0,0,14,39,44,161,6,46,4,40,1,2,2,3,1,0,0,2,0,0,23:05,36:55
2022,10,2022-11-13,1:00 PM,False,Saints,Steelers,10,20,10,28,8,9,1,13,1,6,3,12,9,17,0,1,1,1,45,79,10,11,186,379,17,28,157,18,30,162,2,17,6,37,15,29,43,217,10,74,3,40,1,1,2,5,0,0,2,0,0,0,21:04,38:56
2022,10,2022-11-13,1:00 PM,False,Texans,Giants,16,24,22,19,15,8,6,10,1,1,3,10,7,14,0,0,0,0,60,67,11,12,387,367,22,37,286,13,17,176,4,33,3,21,19,101,47,191,7,40,5,24,1,6,2,2,1,0,1,0,0,0,26:40,33:20
2022,10,2022-11-13,1:00 PM,False,Browns,Dolphins,17,39,20,29,10,17,7,11,3,1,5,12,6,11,2,5,1,2,62,67,9,9,297,491,22,35,185,26,33,296,3,27,1,6,24,112,33,195,6,52,5,43,1,2,3,5,1,0,0,0,0,0,26:46,33:14
2022,10,2022-11-13,1:00 PM,False,Lions,Bears,31,30,25,19,12,6,9,12,4,1,5,11,6,11,1,1,0,1,59,58,10,10,323,408,19,26,228,12,20,150,2,8,3,17,31,95,35,258,2,15,9,86,3,5,2,3,0,0,0,1,1,0,30:48,29:12
2022,10,2022-11-13,1:00 PM,False,Broncos,Titans,10,17,18,14,10,11,5,2,3,1,4,17,6,16,2,3,0,0,73,60,13,13,313,307,21,42,248,19,36,244,6,38,1,11,25,65,23,63,8,50,9,60,0,0,1,2,0,1,1,0,0,0,33:57,26:03
2022,10,2022-11-13,1:00 PM,False,Vikings,Bills,33,30,24,29,14,17,8,9,2,3,7,17,7,13,3,5,0,1,79,72,13,13,481,486,30,50,334,29,43,311,4,23,2,19,25,147,27,175,7,64,7,64,1,4,3,6,0,2,2,2,1,0,35:02,33:46
2022,10,2022-11-13,1:00 PM,False,Jaguars,Chiefs,17,27,17,26,14,17,3,7,0,2,4,14,7,10,2,2,1,1,61,62,11,10,315,486,29,40,240,26,35,331,5,19,0,0,16,75,27,155,5,30,0,0,2,3,4,5,0,2,0,1,0,0,31:39,28:21
2022,10,2022-11-13,4:05 PM,False,Colts,Raiders,25,20,20,18,10,10,8,7,2,1,6,11,5,13,0,0,1,3,59,64,11,10,415,309,21,28,208,24,38,232,1,14,2,16,30,207,24,77,4,25,10,74,1,2,2,3,1,0,0,0,0,0,29:01,30:59
2022,10,2022-11-13,4:25 PM,False,Cowboys,Packers,28,31,24,20,13,8,10,9,1,3,5,15,6,13,2,3,1,1,79,61,13,12,421,415,27,46,262,14,20,208,2,3,2,16,31,159,39,207,9,83,6,40,3,4,2,3,0,2,2,0,0,0,30:59,35:55
2022,10,2022-11-13,4:25 PM,False,Cardinals,Rams,27,17,18,18,11,12,6,6,1,0,5,15,3,11,3,3,2,2,65,60,11,11,298,256,26,37,220,25,37,190,2,18,3,19,26,78,20,66,10,67,5,29,3,4,2,3,0,1,0,1,0,0,32:01,27:59
2022,10,2022-11-13,8:20 PM,False,Chargers,49ers,16,22,12,22,7,10,3,12,2,0,6,16,9,17,0,1,1,1,56,70,11,11,238,387,21,37,187,19,28,230,3,9,1,10,16,51,41,157,1,5,5,52,0,1,2,5,0,1,1,0,0,0,23:01,36:59
2022,10,2022-11-14,8:15 PM,False,Commanders,Eagles,32,21,25,18,9,10,12,7,4,1,12,21,5,8,1,1,0,0,81,47,10,10,330,264,17,29,178,17,26,170,3,33,1,5,49,152,20,94,5,58,7,75,2,3,3,3,1,3,1,1,1,0,40:24,19:36
2022,11,2022-11-17,8:15 PM,False,Titans,Packers,27,17,21,15,15,11,5,4,1,0,7,13,7,14,1,2,0,2,64,59,10,10,408,271,24,29,320,24,39,215,3,17,1,12,32,88,19,56,2,20,5,40,4,6,2,3,0,0,1,0,0,0,32:28,27:32
2022,11,2022-11-20,1:00 PM,False,Lions,Giants,31,18,23,25,9,17,12,7,2,1,6,13,5,13,0,0,2,3,63,72,11,11,325,413,17,26,165,27,44,324,0,0,2,17,37,160,26,89,5,45,8,63,4,5,3,3,0,1,0,2,0,0,31:48,28:12
2022,11,2022-11-20,1:00 PM,False,Panthers,Ravens,3,13,13,19,7,9,4,10,2,0,3,12,6,15,0,1,0,0,54,66,11,12,205,308,21,33,169,24,33,193,4,27,3,16,17,36,30,115,9,66,10,93,0,1,1,4,1,0,2,1,0,0,26:46,33:14
2022,11,2022-11-20,1:00 PM,False,Commanders,Texans,23,10,20,11,10,6,9,4,1,1,3,13,2,13,2,2,4,4,67,54,10,11,344,148,15,27,191,19,33,127,0,0,5,42,40,153,16,21,5,36,2,15,1,4,1,2,0,0,0,2,1,0,34:56,25:04
2022,11,2022-11-20,1:00 PM,False,Rams,Saints,20,27,17,19,10,14,7,4,0,1,5,14,4,11,1,2,0,0,62,56,11,12,336,323,16,28,188,22,28,235,4,35,4,39,30,148,24,88,6,55,2,15,1,2,2,4,0,0,0,0,0,0,28:53,31:07
2022,11,2022-11-20,1:00 PM,False,Bears,Falcons,24,27,20,18,7,7,12,8,1,3,9,16,2,9,0,0,1,1,66,53,10,10,288,280,14,21,128,13,20,131,4,25,0,0,41,160,33,149,7,56,2,13,3,3,2,3,0,2,1,0,0,1,35:10,24:50
2022,11,2022-11-20,1:00 PM,False,Eagles,Colts,17,16,18,14,6,9,10,4,2,1,5,12,5,15,1,2,0,1,61,62,12,11,314,284,18,25,173,23,32,185,3,17,4,28,33,141,26,99,7,55,8,90,1,2,1,3,2,1,0,0,0,0,29:22,30:38
2022,11,2022-11-20,1:00 PM,True,Browns,Bills,23,31,27,22,19,9,5,12,3,1,4,11,3,11,1,2,0,0,68,62,11,11,396,357,28,41,316,18,27,186,1,8,2,11,26,80,33,171,6,42,8,89,2,4,2,5,1,0,0,0,0,0,31:22,28:38
2022,11,2022-11-20,1:00 PM,False,Jets,Patriots,3,10,6,13,3,8,1,5,2,0,3,14,4,15,0,0,0,1,49,59,13,11,103,297,9,22,44,23,27,198,4,33,6,48,23,59,26,99,3,15,8,55,0,1,0,2,0,0,0,0,0,1,24:30,35:30
2022,11,2022-11-20,4:05 PM,False,Raiders,Broncos,22,16,20,19,10,11,8,6,2,2,3,11,3,12,0,0,0,0,62,62,10,10,407,320,23,37,298,24,31,226,1,9,3,21,24,109,28,94,9,98,5,45,0,1,1,2,0,0,0,0,0,0,32:39,28:57
2022,11,2022-11-20,4:25 PM,False,Cowboys,Vikings,40,3,23,16,11,10,12,3,0,3,12,17,1,11,0,0,0,0,70,54,10,10,458,183,26,30,307,17,30,110,0,0,7,49,40,151,17,73,6,39,7,59,2,3,0,1,0,1,0,0,0,0,37:24,22:36
2022,11,2022-11-20,4:25 PM,False,Bengals,Steelers,37,30,22,17,18,10,3,5,1,2,3,9,8,17,0,0,0,1,65,68,13,13,408,351,24,39,346,25,42,249,2,9,2,16,24,62,24,102,6,44,8,70,3,3,3,5,0,0,2,0,0,0,31:36,28:24
2022,11,2022-11-20,8:20 PM,False,Chiefs,Chargers,30,27,23,22,15,12,7,9,1,1,5,10,8,14,0,0,0,0,62,65,11,10,485,365,20,34,322,23,30,250,1,7,5,30,27,163,30,115,4,54,4,25,2,4,2,3,1,1,0,1,0,0,27:41,32:19
2022,11,2022-11-21,8:15 PM,True,49ers,Cardinals,38,10,21,19,13,12,7,6,1,1,6,11,8,16,0,0,0,2,57,71,11,11,387,314,20,29,228,30,44,247,0,0,3,30,28,159,24,67,3,30,5,50,2,2,1,2,0,0,0,2,0,0,29:09,30:51
2022,12,2022-11-24,12:30 PM,False,Bills,Lions,28,25,28,22,16,13,10,7,2,2,7,12,6,15,0,0,3,3,74,67,10,10,401,326,24,42,237,23,37,230,3,16,2,10,29,164,28,96,5,36,3,32,3,4,3,4,0,2,1,0,0,0,31:26,28:34
2022,12,2022-11-24,4:30 PM,False,Giants,Cowboys,20,28,21,26,11,13,6,10,4,3,3,11,7,11,0,2,0,1,59,69,10,10,300,430,21,35,210,21,30,261,3,18,0,0,21,90,39,169,7,66,13,86,2,3,4,4,0,0,0,2,0,0,25:51,34:09
2022,12,2022-11-24,8:20 PM,False,Patriots,Vikings,26,33,17,23,14,16,3,2,0,5,3,10,8,15,0,1,0,0,55,66,11,11,409,358,28,39,364,31,38,301,3,18,1,9,13,45,27,57,6,55,3,20,0,3,3,5,0,0,0,1,0,1,23:43,36:17
2022,12,2022-11-27,1:00 PM,False,Buccaneers,Browns,17,23,16,22,9,10,5,10,2,2,4,15,5,17,1,1,2,4,66,75,13,13,325,367,29,43,229,23,37,178,3,17,4,32,20,96,34,189,9,70,5,42,2,2,2,3,0,0,0,1,0,0,30:37,39:04
2022,12,2022-11-27,1:00 PM,False,Bengals,Titans,20,16,21,15,11,12,7,2,3,1,5,14,7,16,0,0,0,0,66,56,12,10,374,344,22,37,266,22,34,281,1,4,1,10,28,108,21,63,9,80,8,57,1,3,0,3,0,0,0,0,0,0,31:46,28:14
2022,12,2022-11-27,1:00 PM,False,Texans,Dolphins,15,30,14,25,9,18,3,4,2,3,2,13,4,15,1,1,1,1,58,72,13,13,210,339,26,39,174,23,41,273,5,41,5,32,14,36,26,66,5,45,4,35,1,2,2,5,1,1,2,0,0,1,27:33,32:27
2022,12,2022-11-27,1:00 PM,False,Bears,Jets,10,31,14,22,7,14,7,8,0,0,4,13,7,12,2,3,0,1,56,62,10,10,292,466,14,25,165,22,29,308,2,14,1,7,29,127,32,158,1,10,1,5,1,3,1,2,0,0,1,0,0,0,27:55,32:05
2022,12,2022-11-27,1:00 PM,False,Falcons,Commanders,13,19,18,20,6,8,10,11,2,1,4,10,5,12,0,1,1,1,55,60,9,9,332,314,15,25,165,14,23,138,1,9,0,0,29,167,37,176,2,20,4,28,1,2,2,3,0,0,1,1,0,0,26:51,33:09
2022,12,2022-11-27,1:00 PM,False,Broncos,Panthers,10,23,14,19,8,9,4,10,2,0,4,14,2,12,0,1,2,2,57,65,13,12,246,349,19,35,125,11,19,164,3,17,0,0,19,121,46,185,4,44,4,34,1,2,2,4,2,1,0,0,0,0,22:57,37:03
2022,12,2022-11-27,1:00 PM,False,Ravens,Jaguars,27,28,24,18,10,16,13,1,1,1,8,14,4,13,0,1,2,3,68,61,11,10,415,332,16,32,253,29,37,294,1,1,4,27,35,162,20,38,3,20,4,19,2,5,2,4,2,1,0,0,0,0,32:39,27:21
2022,12,2022-11-27,4:05 PM,False,Raiders,Seahawks,40,34,27,22,14,15,13,6,0,1,8,14,3,9,1,2,0,0,77,63,14,13,576,372,25,36,293,27,37,307,1,2,3,21,40,283,23,65,7,50,2,10,2,4,3,5,0,1,2,1,0,0,37:35,28:05
2022,12,2022-11-27,4:05 PM,False,Chargers,Cardinals,25,24,22,20,18,10,4,9,0,1,6,13,7,13,0,0,0,1,64,64,11,11,311,366,35,47,246,18,29,185,4,28,1,6,13,65,34,181,4,30,3,19,2,3,2,2,0,1,0,1,0,0,29:25,30:35
2022,12,2022-11-27,4:25 PM,False,Rams,Chiefs,10,26,13,29,8,20,5,6,0,3,5,13,5,11,3,3,0,0,55,72,10,8,198,437,14,24,82,27,42,320,3,24,0,0,28,116,30,117,5,25,3,25,1,1,1,6,0,1,2,1,0,0,27:34,32:26
2022,12,2022-11-27,4:25 PM,False,Saints,49ers,0,13,14,21,8,12,4,6,2,3,4,11,5,13,0,1,1,2,53,67,9,9,260,317,18,30,197,26,37,221,1,7,1,1,22,63,29,96,6,46,7,64,0,2,1,3,2,0,0,0,0,0,25:10,34:50
2022,12,2022-11-27,8:20 PM,False,Packers,Eagles,33,40,19,29,12,6,5,21,2,2,1,7,8,15,1,1,2,3,49,79,11,11,342,500,17,25,236,16,28,137,3,17,2,16,21,106,49,363,4,35,3,25,2,4,4,5,0,1,2,0,0,0,24:26,35:34
2022,12,2022-11-28,8:15 PM,False,Steelers,Colts,24,17,22,19,10,11,11,6,1,2,7,14,3,12,0,0,2,3,67,62,10,10,323,290,20,28,151,22,34,180,3,23,3,19,36,172,25,110,3,19,2,20,2,3,2,3,0,1,0,1,0,0,34:22,25:38
2022,13,2022-12-01,8:15 PM,False,Bills,Patriots,24,10,22,14,15,7,6,5,1,2,9,15,3,12,0,0,1,1,72,51,10,9,355,242,22,33,223,22,36,182,2,0,1,13,37,132,14,60,6,47,6,62,3,3,0,1,1,0,0,0,0,0,38:08,21:52
2022,13,2022-12-04,1:00 PM,False,Commanders,Giants,20,20,25,20,13,9,11,10,1,1,3,14,4,13,1,1,0,0,82,65,13,14,411,316,27,41,246,25,31,182,5,29,4,18,36,165,30,134,7,55,4,34,1,2,2,3,1,1,0,0,0,0,41:11,28:49
2022,13,2022-12-04,1:00 PM,False,Browns,Texans,27,14,14,16,6,10,7,4,1,2,4,13,1,12,0,0,1,2,61,61,13,14,304,283,12,22,130,20,39,201,1,1,0,0,38,174,22,82,6,56,5,31,0,1,1,4,1,2,1,2,3,0,32:16,27:44
2022,13,2022-12-04,1:00 PM,False,Broncos,Ravens,9,10,12,20,7,8,4,9,1,3,2,12,3,13,0,0,3,3,52,69,11,11,272,285,17,22,184,30,37,182,2,5,4,16,28,88,28,103,4,48,3,15,0,0,1,2,0,0,0,2,0,0,27:31,32:29
2022,13,2022-12-04,1:00 PM,False,Titans,Eagles,10,35,11,26,5,16,5,7,1,3,4,14,3,11,1,2,3,3,53,67,11,11,209,453,16,26,122,30,41,386,6,35,2,5,21,87,24,67,7,82,12,80,0,2,2,2,0,0,0,0,0,0,27:27,32:33
2022,13,2022-12-04,1:00 PM,False,Jets,Vikings,22,27,23,21,15,12,6,6,2,3,3,16,9,18,2,5,1,1,83,66,12,13,486,287,31,58,366,21,35,159,1,3,2,14,24,120,29,128,6,40,3,44,1,6,3,3,0,0,2,0,0,0,31:38,28:22
2022,13,2022-12-04,1:00 PM,False,Jaguars,Lions,14,40,14,31,9,21,5,8,0,2,3,12,8,12,3,4,0,0,55,74,9,9,266,437,19,34,171,31,41,337,2,14,2,3,19,95,31,100,5,24,1,10,1,2,4,4,1,0,0,0,0,0,23:10,36:50
2022,13,2022-12-04,1:00 PM,False,Packers,Bears,28,19,21,15,11,8,8,7,2,0,6,13,6,11,1,2,0,0,63,50,10,10,357,409,18,31,182,20,25,254,0,0,0,0,32,175,25,155,2,20,5,63,1,3,1,2,0,1,0,2,0,0,32:28,27:32
2022,13,2022-12-04,1:00 PM,False,Steelers,Falcons,19,16,22,18,10,9,11,8,1,1,6,12,3,10,0,0,1,1,65,53,9,8,351,306,16,28,197,13,24,160,0,0,1,7,37,154,28,146,7,30,6,48,1,3,1,2,0,0,0,1,0,0,32:55,27:05
2022,13,2022-12-04,4:05 PM,False,Seahawks,Rams,27,23,25,20,18,7,5,11,2,2,5,10,4,12,0,0,1,2,65,63,11,10,438,319,28,39,348,14,26,148,4,19,4,30,22,90,33,171,6,42,4,39,2,4,2,3,1,0,1,2,0,0,30:53,29:07
2022,13,2022-12-04,4:05 PM,False,Dolphins,49ers,17,33,14,24,11,15,2,6,1,3,0,7,8,19,1,2,1,2,45,79,13,12,308,351,18,34,275,27,41,230,3,20,4,36,8,33,34,121,8,68,4,45,0,1,2,5,1,0,3,1,0,1,19:26,40:34
2022,13,2022-12-04,4:25 PM,False,Chiefs,Bengals,24,27,20,26,11,15,9,8,0,3,6,11,7,11,2,2,0,1,54,66,8,8,349,431,16,27,211,25,31,279,2,12,1,7,25,138,34,152,4,35,6,65,3,4,3,7,1,0,0,0,0,0,27:54,32:06
2022,13,2022-12-04,4:25 PM,False,Chargers,Raiders,20,27,22,21,16,11,4,7,2,3,5,16,3,10,3,5,0,0,74,59,12,12,386,404,28,47,314,16,30,250,5,21,0,0,22,72,29,154,4,20,3,15,0,3,0,1,1,1,0,1,1,0,30:44,29:16
2022,13,2022-12-04,8:20 PM,False,Colts,Cowboys,19,54,18,23,12,11,5,10,1,2,4,13,7,13,3,3,1,1,70,65,14,12,309,385,21,37,203,20,30,165,3,30,1,5,30,106,34,220,6,88,3,43,2,3,4,4,2,0,3,1,0,1,31:19,28:41
2022,13,2022-12-05,8:15 PM,False,Saints,Buccaneers,16,17,14,25,12,19,1,4,1,2,5,14,8,15,0,0,0,0,56,75,11,11,298,350,21,29,232,36,54,274,2,18,1,7,25,66,20,76,6,84,4,39,0,3,2,3,0,1,0,1,0,0,29:55,30:05
2022,14,2022-12-08,8:15 PM,False,Raiders,Rams,16,17,17,20,6,12,8,3,3,5,5,13,4,12,1,1,1,1,58,61,9,10,302,282,11,20,137,22,35,211,0,0,4,19,38,165,22,71,7,94,7,60,1,4,1,1,0,1,2,0,0,0,30:21,29:39
2022,14,2022-12-11,1:00 PM,False,Eagles,Giants,48,22,27,18,10,11,15,7,2,0,6,11,4,13,1,1,2,3,66,63,12,11,437,304,21,31,184,23,32,181,4,33,7,35,31,253,24,123,2,9,5,34,3,4,3,4,0,1,0,0,0,0,32:30,27:30
